customer_country,customer_customer_id,event_day,event_hour,event_id,event_month,event_time,event_year,order_basket_value,order_channel,order_device,order_discount,order_id,order_is_returned,order_main_category,order_n_items,order_order_total,order_shipping_fee,price_average_per_item
IT,CUST-0105,1,15,8689656e-ee16-4ea7-b2f7-3a1300129e13,2,2026-02-01 15:00:02.421975+00:00,2026,392.46,ads,mobile,0.0,ORD-02794,True,fashion,7,392.46,0.0,56.065714285714286
ES,CUST-0492,1,14,84c1bad9-ee57-4b5d-8d1d-a83e36d60570,2,2026-02-01 14:58:11.799083+00:00,2026,215.24,affiliate,mobile,10.54,ORD-01997,True,home,7,204.7,0.0,30.74857142857143
DE,CUST-0322,1,14,934c9ea4-f60f-4c69-a1cb-1e6ec412f383,2,2026-02-01 14:50:11.768914+00:00,2026,181.64,direct,tablet,0.0,ORD-04935,False,sports,7,181.64,0.0,25.948571428571427
FR,CUST-0014,1,14,2921988c-7ce8-4369-b578-e628f91c8c85,2,2026-02-01 14:48:11.814718+00:00,2026,239.47,affiliate,tablet,17.63,ORD-01939,True,beauty,8,221.84,0.0,29.93375
FR,CUST-0157,1,14,0c3b8199-1646-486b-8ed2-975221bc9b0f,2,2026-02-01 14:44:02.456485+00:00,2026,346.21,affiliate,desktop,0.0,ORD-04474,False,home,8,346.21,0.0,43.27625
IT,CUST-0573,1,14,057fe766-436e-4dbb-ab63-fe8d34ce26f7,2,2026-02-01 14:42:04.814308+00:00,2026,359.19,email,tablet,0.0,ORD-00190,False,sports,2,359.19,0.0,179.595
DE,CUST-0592,1,14,1ea606f7-5662-4524-88d8-e083b104f38f,2,2026-02-01 14:41:11.818936+00:00,2026,84.54,email,tablet,0.0,ORD-02868,False,beauty,7,84.54,0.0,12.077142857142858
BE,CUST-0013,1,14,5b55fc0f-1911-46b6-b73b-494c0f338467,2,2026-02-01 14:39:04.828994+00:00,2026,311.69,seo,tablet,0.0,ORD-04420,False,beauty,5,311.69,0.0,62.338
IT,CUST-0052,1,14,84d70013-996f-4577-b408-551e1a9abc64,2,2026-02-01 14:38:04.821777+00:00,2026,12.77,email,desktop,0.0,ORD-00611,False,home,4,17.31,4.54,3.1925
DE,CUST-0521,1,14,1e35c417-260d-47c2-9945-e1a37b19ef33,2,2026-02-01 14:38:02.451353+00:00,2026,165.66,email,mobile,0.0,ORD-03733,False,beauty,4,165.66,0.0,41.415
BE,CUST-0268,1,14,2ca7e948-4267-449b-976a-9591d18ee1b3,2,2026-02-01 14:32:02.455338+00:00,2026,414.82,email,desktop,0.0,ORD-02148,False,sports,8,414.82,0.0,51.8525
IT,CUST-0241,1,14,31991405-9478-4c98-ba74-3c7cf275d555,2,2026-02-01 14:21:02.446634+00:00,2026,395.98,seo,desktop,0.0,ORD-00276,False,fashion,1,395.98,0.0,395.98
IT,CUST-0317,1,14,f3062040-330a-49a2-b17e-ecffa162c300,2,2026-02-01 14:21:02.376135+00:00,2026,64.92,seo,desktop,0.0,ORD-04660,True,sports,5,69.75,4.83,12.984
FR,CUST-0475,1,14,8aa6556a-ea21-4398-b95c-15d2736b9f3d,2,2026-02-01 14:18:02.423936+00:00,2026,359.07,ads,tablet,0.0,ORD-01454,True,fashion,4,359.07,0.0,89.7675
ES,CUST-0063,1,14,ba394f44-71ae-4691-959b-0c3b4ba05546,2,2026-02-01 14:16:02.431444+00:00,2026,329.48,direct,mobile,0.0,ORD-02196,False,fashion,8,329.48,0.0,41.185
BE,CUST-0306,1,14,17835e56-a752-469c-a086-08dca9f7f3b2,2,2026-02-01 14:15:02.450077+00:00,2026,167.43,ads,desktop,0.0,ORD-01810,True,sports,7,167.43,0.0,23.91857142857143
BE,CUST-0539,1,14,0f174327-9aa6-43a5-98f2-0b561a840d99,2,2026-02-01 14:00:11.818882+00:00,2026,379.89,direct,desktop,0.0,ORD-02820,False,electronics,7,379.89,0.0,54.269999999999996
ES,CUST-0524,1,14,4ab49e14-d58a-452b-b0d0-abf07da84746,2,2026-02-01 14:00:02.440033+00:00,2026,370.92,affiliate,tablet,0.0,ORD-04399,False,sports,2,370.92,0.0,185.46
DE,CUST-0556,1,13,877d155b-0835-4d61-83fa-589e6d15569b,2,2026-02-01 13:56:04.802315+00:00,2026,10.95,seo,mobile,0.0,ORD-00398,False,beauty,2,19.16,8.21,5.475
FR,CUST-0278,1,13,7520fa49-61f1-4116-9d76-7890ac5529c8,2,2026-02-01 13:54:11.779020+00:00,2026,494.34,affiliate,tablet,25.38,ORD-03741,True,electronics,3,468.96,0.0,164.78
FR,CUST-0145,1,13,80b1103c-57a0-4bdf-9120-c1fd4966146f,2,2026-02-01 13:50:02.437784+00:00,2026,460.01,direct,mobile,29.46,ORD-00594,False,home,8,430.55,0.0,57.50125
DE,CUST-0238,1,13,d3f92b2b-6a3c-46bb-b52e-00152909d5fa,2,2026-02-01 13:48:04.808663+00:00,2026,111.86,ads,desktop,0.0,ORD-01765,False,electronics,2,111.86,0.0,55.93
FR,CUST-0228,1,13,164b3a30-bdd9-4ebc-a764-7688299b1bf5,2,2026-02-01 13:47:11.746341+00:00,2026,287.32,seo,tablet,23.15,ORD-00658,False,beauty,5,264.17,0.0,57.464
BE,CUST-0516,1,13,9cec6542-74e1-4693-aaa8-e6ffe0c7abc4,2,2026-02-01 13:40:04.852645+00:00,2026,373.48,seo,mobile,2.2800000000000002,ORD-01242,False,fashion,3,371.2,0.0,124.49333333333334
DE,CUST-0214,1,13,3c451d75-21f1-4b4d-9e80-f933e4deafd5,2,2026-02-01 13:37:02.443899+00:00,2026,36.73,seo,mobile,14.35,ORD-01600,True,fashion,7,30.67,8.29,5.247142857142856
BE,CUST-0420,1,13,3032d9a3-37f9-4b25-8869-31a49f4b1f18,2,2026-02-01 13:36:04.806961+00:00,2026,78.34,email,desktop,0.0,ORD-03745,True,home,3,82.7,4.36,26.113333333333333
DE,CUST-0285,1,13,e3c4e499-cb53-4f8d-8b98-792dece7d1dc,2,2026-02-01 13:35:04.789339+00:00,2026,23.81,email,desktop,0.0,ORD-01502,False,beauty,5,31.78,7.97,4.762
FR,CUST-0585,1,13,d18b1ce8-4bce-447a-8296-a1e18ace61d2,2,2026-02-01 13:34:11.789309+00:00,2026,216.87,ads,desktop,0.0,ORD-02138,False,fashion,1,216.87,0.0,216.87
IT,CUST-0236,1,13,7afa0445-2ca4-48e7-9acc-45668a037d9d,2,2026-02-01 13:32:02.425485+00:00,2026,46.39,direct,mobile,0.0,ORD-00208,True,sports,2,49.01,2.62,23.195
ES,CUST-0352,1,13,ba21111b-fcea-430c-bd7e-00d1ddf6b132,2,2026-02-01 13:24:02.433837+00:00,2026,301.53,email,mobile,0.0,ORD-01460,False,fashion,5,301.53,0.0,60.306
FR,CUST-0326,1,13,be9af32b-8f1e-47b6-9447-07c8b550164d,2,2026-02-01 13:21:04.807398+00:00,2026,385.11,direct,mobile,0.0,ORD-04839,False,electronics,1,385.11,0.0,385.11
DE,CUST-0145,1,13,b336550f-cb98-43af-b677-90fdc9a6c269,2,2026-02-01 13:09:11.796033+00:00,2026,290.88,affiliate,mobile,3.65,ORD-02834,False,sports,2,287.23,0.0,145.44
BE,CUST-0425,1,13,dd66caf2-f245-41ec-a582-7157fc0586e5,2,2026-02-01 13:06:02.364111+00:00,2026,280.1,seo,tablet,23.02,ORD-02085,True,home,4,257.08,0.0,70.025
FR,CUST-0410,1,13,a711aa87-d52a-4631-b4ea-53115b31c8be,2,2026-02-01 13:05:02.469281+00:00,2026,291.71,direct,mobile,0.0,ORD-03335,False,home,7,291.71,0.0,41.67285714285714
ES,CUST-0550,1,13,9473adae-279e-40af-becb-c38325fd1a4a,2,2026-02-01 13:01:11.770670+00:00,2026,419.11,affiliate,desktop,0.0,ORD-00826,False,fashion,1,419.11,0.0,419.11
IT,CUST-0529,1,13,bac2765b-8c46-498a-8b7e-a3ed216c3c31,2,2026-02-01 13:00:02.377103+00:00,2026,479.38,direct,desktop,0.0,ORD-02212,False,electronics,3,479.38,0.0,159.79333333333332
FR,CUST-0524,1,12,3e1b381e-1faa-4920-85a9-1a69a1f570ed,2,2026-02-01 12:58:11.787179+00:00,2026,470.65,seo,mobile,0.0,ORD-02939,True,home,6,470.65,0.0,78.44166666666666
DE,CUST-0065,1,12,7b4e413c-58c1-47ed-8201-7e9521257fea,2,2026-02-01 12:58:02.426669+00:00,2026,330.22,seo,mobile,0.0,ORD-01090,False,home,5,330.22,0.0,66.04400000000001
BE,CUST-0317,1,12,61a9387d-47f4-44b5-92cb-17b0b63f2e8e,2,2026-02-01 12:56:04.787157+00:00,2026,261.87,affiliate,desktop,0.0,ORD-04415,False,fashion,5,261.87,0.0,52.374
FR,CUST-0103,1,12,4a92d369-7804-410d-b1b4-1b6da3f4797e,2,2026-02-01 12:48:11.820861+00:00,2026,486.84,affiliate,desktop,20.11,ORD-02436,True,beauty,2,466.73,0.0,243.42
BE,CUST-0422,1,12,e70429ef-59b8-4177-b6d0-98184a31465f,2,2026-02-01 12:48:02.420337+00:00,2026,431.26,email,tablet,0.0,ORD-04309,False,home,7,431.26,0.0,61.60857142857143
IT,CUST-0584,1,12,33d60de2-95b9-4b09-968d-6ae408c9353d,2,2026-02-01 12:44:11.816477+00:00,2026,115.96,direct,mobile,0.0,ORD-02098,False,electronics,3,115.96,0.0,38.65333333333333
DE,CUST-0239,1,12,9334e22f-b59d-4dfc-b6d1-344f998e1b8a,2,2026-02-01 12:39:04.796365+00:00,2026,50.76,direct,desktop,0.0,ORD-00572,False,electronics,1,58.19,7.43,50.76
DE,CUST-0599,1,12,d1758ae7-8531-474c-9be7-e912b3844314,2,2026-02-01 12:36:04.798805+00:00,2026,66.57,seo,desktop,25.39,ORD-02497,True,fashion,7,45.37,4.19,9.51
BE,CUST-0441,1,12,896d4f5e-5a8a-4348-bc8c-98a449d1df04,2,2026-02-01 12:19:11.741644+00:00,2026,368.26,affiliate,mobile,21.32,ORD-03364,False,electronics,3,346.94,0.0,122.75333333333333
BE,CUST-0344,1,12,97e8d89c-5884-4757-b316-bdf68edec89b,2,2026-02-01 12:19:04.831677+00:00,2026,193.59,direct,mobile,0.0,ORD-02735,False,sports,5,193.59,0.0,38.718
FR,CUST-0039,1,12,d73920bc-2883-4b9e-bd48-28e3b8a81231,2,2026-02-01 12:18:02.444152+00:00,2026,231.32,affiliate,tablet,0.0,ORD-00678,False,fashion,8,231.32,0.0,28.915
FR,CUST-0282,1,12,d0bebf61-4ba6-47de-8f2b-6614038448a2,2,2026-02-01 12:16:02.461768+00:00,2026,444.29,seo,desktop,0.0,ORD-01485,False,electronics,2,444.29,0.0,222.145
FR,CUST-0078,1,12,f7b66e4d-becc-417c-9e29-e680524f543b,2,2026-02-01 12:13:04.829491+00:00,2026,183.06,affiliate,desktop,0.0,ORD-01698,False,electronics,6,183.06,0.0,30.51
DE,CUST-0067,1,12,e4f97f1b-3708-41ba-9289-a615ab095a4b,2,2026-02-01 12:08:04.802277+00:00,2026,74.93,seo,desktop,0.0,ORD-00596,False,electronics,5,79.71,4.78,14.986
ES,CUST-0483,1,12,2dde055f-222d-4bb9-b39c-5cbce2bc1930,2,2026-02-01 12:08:04.800235+00:00,2026,485.54,ads,tablet,21.75,ORD-01793,False,home,6,463.79,0.0,80.92333333333333
BE,CUST-0423,1,12,95e1b2f7-1e49-4ca8-980c-4ac3fba59780,2,2026-02-01 12:02:04.814180+00:00,2026,376.32,email,mobile,0.0,ORD-04368,False,beauty,1,376.32,0.0,376.32
DE,CUST-0001,1,11,21e630ed-583c-480a-86de-39c753d02fde,2,2026-02-01 11:56:11.802440+00:00,2026,57.74,ads,desktop,0.0,ORD-01584,False,beauty,1,62.56,4.82,57.74
ES,CUST-0492,1,11,4355aa78-eee3-4cb6-8b7a-ab07946481ef,2,2026-02-01 11:53:11.764409+00:00,2026,242.58,direct,desktop,0.0,ORD-02722,False,fashion,5,242.58,0.0,48.516000000000005
FR,CUST-0083,1,11,9eeb6a09-966b-45a0-845a-25e53263e5a9,2,2026-02-01 11:50:11.798617+00:00,2026,285.3,seo,tablet,0.0,ORD-02612,False,home,2,285.3,0.0,142.65
ES,CUST-0056,1,11,cd63b8df-63df-4602-bc26-fc74349e6d78,2,2026-02-01 11:48:02.412842+00:00,2026,392.18,affiliate,mobile,0.0,ORD-01963,False,home,8,392.18,0.0,49.0225
DE,CUST-0452,1,11,34c83cbc-c744-4cc7-88c9-5aeca50d3426,2,2026-02-01 11:41:11.807049+00:00,2026,397.02,direct,tablet,22.29,ORD-03390,False,home,5,374.73,0.0,79.404
DE,CUST-0129,1,11,101902de-1c78-43d1-9fe5-78e95b1d941f,2,2026-02-01 11:38:11.780960+00:00,2026,465.82,direct,mobile,0.0,ORD-04003,False,beauty,3,465.82,0.0,155.27333333333334
DE,CUST-0192,1,11,a25f17fc-500b-4dab-a6b6-4158722093cf,2,2026-02-01 11:38:04.794159+00:00,2026,97.96,affiliate,mobile,22.28,ORD-01046,False,fashion,3,75.68,0.0,32.65333333333333
DE,CUST-0583,1,11,35275f70-3bc4-466b-8e62-02e10d48f5c0,2,2026-02-01 11:30:11.821305+00:00,2026,93.65,direct,desktop,0.0,ORD-00615,False,beauty,5,93.65,0.0,18.73
FR,CUST-0071,1,11,aaaaede6-8432-4d14-bc60-5e8aae0b516b,2,2026-02-01 11:26:04.802576+00:00,2026,337.8,affiliate,tablet,0.0,ORD-00638,False,home,5,337.8,0.0,67.56
BE,CUST-0074,1,11,a01a9a08-3398-4315-bcd3-1639f3a7eeb7,2,2026-02-01 11:16:11.764927+00:00,2026,117.62,seo,desktop,21.62,ORD-01980,False,sports,1,96.0,0.0,117.62
ES,CUST-0337,1,11,69602489-9eb0-4f1b-857b-f2ee41715e8e,2,2026-02-01 11:12:02.363404+00:00,2026,299.02,direct,mobile,0.0,ORD-04721,False,fashion,4,299.02,0.0,74.755
DE,CUST-0322,1,11,059f58c5-4bd8-45ba-a50a-98ca635e3e8d,2,2026-02-01 11:10:04.842901+00:00,2026,307.86,affiliate,tablet,0.0,ORD-04216,True,home,7,307.86,0.0,43.980000000000004
ES,CUST-0185,1,11,b2505586-cee7-423f-b080-0ae6641a7012,2,2026-02-01 11:02:11.798448+00:00,2026,190.61,email,desktop,10.46,ORD-04463,False,home,3,180.15,0.0,63.53666666666667
DE,CUST-0143,1,10,f02b71c5-a1d7-4a2f-8316-ad670fa349bd,2,2026-02-01 10:58:02.430422+00:00,2026,339.61,affiliate,mobile,0.0,ORD-04052,False,sports,2,339.61,0.0,169.805
DE,CUST-0092,1,10,9e154ce3-1595-4b2a-b305-cf36ba584bf6,2,2026-02-01 10:56:02.428177+00:00,2026,393.01,email,desktop,5.96,ORD-00420,False,electronics,2,387.05,0.0,196.505
ES,CUST-0074,1,10,3a93bae9-c237-47f4-bf9a-1c9cfc11deec,2,2026-02-01 10:53:04.834349+00:00,2026,66.5,direct,tablet,0.0,ORD-00330,False,sports,5,69.94,3.44,13.3
FR,CUST-0556,1,10,50aebb54-9c2f-4eb4-8b29-b15485e5edcf,2,2026-02-01 10:52:02.470093+00:00,2026,376.28,seo,tablet,0.0,ORD-02950,False,electronics,6,376.28,0.0,62.71333333333333
IT,CUST-0133,1,10,825a036f-1614-47e9-a5d7-a9c44cf167cb,2,2026-02-01 10:52:02.406230+00:00,2026,286.44,seo,tablet,0.0,ORD-02020,True,fashion,2,286.44,0.0,143.22
FR,CUST-0303,1,10,8cf49d85-d742-4130-8d93-757e78cda3ff,2,2026-02-01 10:44:02.451457+00:00,2026,137.3,affiliate,desktop,13.0,ORD-03307,False,sports,4,124.3,0.0,34.325
BE,CUST-0415,1,10,242a33d7-ad29-49e4-9cd1-b029803f2313,2,2026-02-01 10:39:11.796643+00:00,2026,230.97,email,tablet,17.88,ORD-04267,False,sports,8,213.09,0.0,28.87125
BE,CUST-0205,1,10,a455937a-63b1-4e61-9619-7d7270acdebc,2,2026-02-01 10:39:04.836273+00:00,2026,91.76,ads,tablet,0.0,ORD-02684,False,sports,7,91.76,0.0,13.108571428571429
DE,CUST-0193,1,10,80279527-f0f9-4f1c-be12-141b7ce2deb9,2,2026-02-01 10:28:04.836565+00:00,2026,380.45,direct,mobile,17.06,ORD-01146,False,beauty,2,363.39,0.0,190.225
IT,CUST-0387,1,10,9b812cdd-b2cd-4b84-a8fd-2ca227f8f17c,2,2026-02-01 10:26:11.776298+00:00,2026,146.84,email,tablet,0.0,ORD-03108,False,beauty,1,133.99,0.0,146.84
DE,CUST-0276,1,10,56793427-ff62-4c6a-891b-8943274797c8,2,2026-02-01 10:22:04.876581+00:00,2026,87.65,affiliate,tablet,0.0,ORD-01843,False,home,2,87.65,0.0,43.825
DE,CUST-0558,1,10,46c086fa-6415-4775-a2fb-abb2a8131781,2,2026-02-01 10:20:02.430846+00:00,2026,234.46,seo,tablet,14.36,ORD-02992,False,electronics,7,220.1,0.0,33.494285714285716
FR,CUST-0451,1,10,b83c8c52-9d74-45d3-940d-5e7194b95f27,2,2026-02-01 10:19:04.789060+00:00,2026,180.12,email,mobile,0.0,ORD-03209,False,sports,5,180.12,0.0,36.024
IT,CUST-0532,1,10,31eb32a8-ebc6-4913-840e-7a13a5f54e0f,2,2026-02-01 10:17:04.875324+00:00,2026,375.91,email,mobile,0.0,ORD-04116,False,fashion,2,375.91,0.0,187.955
ES,CUST-0370,1,10,348316fb-11aa-48fb-b2be-a9b82d1a6485,2,2026-02-01 10:09:02.363476+00:00,2026,55.04,direct,mobile,14.73,ORD-01396,False,fashion,5,43.16,2.85,11.008
BE,CUST-0478,1,10,e5c4ceeb-afad-4aa1-9445-8bbc6392015a,2,2026-02-01 10:07:04.790135+00:00,2026,383.79,seo,desktop,9.12,ORD-04511,False,electronics,8,374.67,0.0,47.97375
IT,CUST-0409,1,10,135997a7-b104-4042-9081-d651c62fbdd0,2,2026-02-01 10:04:11.801124+00:00,2026,45.48,affiliate,desktop,0.0,ORD-02098,False,beauty,3,48.17,2.69,15.159999999999998
BE,CUST-0084,1,10,2dc6f990-7bbe-49dd-996a-a38b944587ed,2,2026-02-01 10:03:02.457572+00:00,2026,235.81,seo,mobile,17.49,ORD-01042,True,home,5,218.32,0.0,47.162
ES,CUST-0260,1,10,d08579a5-d3c7-4d37-9b8d-5985d36794f0,2,2026-02-01 10:02:04.874777+00:00,2026,488.3,ads,mobile,19.33,ORD-02823,False,electronics,8,468.97,0.0,61.0375
IT,CUST-0070,1,9,2e0d6bd1-96cf-4bef-a090-cffd0be42694,2,2026-02-01 09:56:11.774327+00:00,2026,125.33,affiliate,mobile,28.7,ORD-00631,False,beauty,8,96.63,0.0,15.66625
BE,CUST-0006,1,9,e4f59c0f-b9cf-4480-8ad2-01682647565d,2,2026-02-01 09:55:11.818497+00:00,2026,155.08,ads,desktop,0.0,ORD-00412,False,fashion,5,155.08,0.0,31.016000000000002
IT,CUST-0520,1,9,21387c32-6da6-46b9-829b-6e5080b0bc61,2,2026-02-01 09:44:02.415936+00:00,2026,403.46,email,desktop,0.0,ORD-00207,False,fashion,8,403.46,0.0,50.4325
DE,CUST-0184,1,9,658eae78-ef11-47bb-8689-8fa4191ce4b1,2,2026-02-01 09:43:02.405268+00:00,2026,44.24,ads,desktop,0.0,ORD-04544,True,fashion,7,53.03,8.79,6.32
DE,CUST-0048,1,9,d02d241e-6b87-4741-a737-6e8185304ba4,2,2026-02-01 09:39:11.778850+00:00,2026,282.19,seo,desktop,0.0,ORD-01152,False,beauty,1,282.19,0.0,282.19
FR,CUST-0451,1,9,d16bd37e-2da0-4d83-b135-dba6a36de7a3,2,2026-02-01 09:35:04.871775+00:00,2026,40.28,email,mobile,0.0,ORD-02786,False,home,7,44.33,4.05,5.7542857142857144
FR,CUST-0006,1,9,c7f8b47c-d51f-47b2-9f43-7d97a48d2b8f,2,2026-02-01 09:32:11.754406+00:00,2026,71.9,affiliate,mobile,0.0,ORD-02398,False,electronics,3,78.99,7.09,23.96666666666667
FR,CUST-0041,1,9,aa082fb2-6994-4c19-a0f4-f46a89db6c96,2,2026-02-01 09:29:11.804667+00:00,2026,460.95,direct,mobile,25.12,ORD-03853,False,sports,7,435.83,0.0,65.85
DE,CUST-0210,1,9,5ecc1bc9-91d7-4f68-8879-e5681b16746e,2,2026-02-01 09:26:11.757804+00:00,2026,486.23,seo,desktop,0.0,ORD-04468,True,electronics,7,486.23,0.0,69.46142857142857
DE,CUST-0109,1,9,7e9bdc75-4aaf-42de-89cd-f23307c68722,2,2026-02-01 09:25:11.793220+00:00,2026,245.57,email,desktop,0.0,ORD-04024,True,electronics,1,245.57,0.0,245.57
BE,CUST-0207,1,9,2c70fd66-cd5b-40ff-9a73-a4ff6654d6aa,2,2026-02-01 09:24:02.390435+00:00,2026,264.17,affiliate,desktop,0.0,ORD-01780,True,home,2,264.17,0.0,132.085
DE,CUST-0290,1,9,e07e2322-3122-403c-bdb6-583d907ae14f,2,2026-02-01 09:16:11.757212+00:00,2026,152.28,affiliate,tablet,0.0,ORD-00464,True,sports,4,152.28,0.0,38.07
IT,CUST-0190,1,9,8d399cab-8d8c-4bd9-bc8d-59feead423e9,2,2026-02-01 09:05:04.803477+00:00,2026,350.58,direct,desktop,15.28,ORD-02347,True,fashion,3,335.3,0.0,116.86
ES,CUST-0008,1,9,4c3f319a-1bdf-4d39-af89-ffe8b7a98e6a,2,2026-02-01 09:01:11.748781+00:00,2026,435.37,direct,desktop,19.63,ORD-02896,False,home,1,415.74,0.0,435.37
IT,CUST-0369,1,9,050f3b28-137c-4a61-ae31-eccc63b01911,2,2026-02-01 09:01:04.867898+00:00,2026,271.94,ads,desktop,18.41,ORD-04881,True,electronics,4,253.53,0.0,67.985
FR,CUST-0300,1,9,0aa1bbbc-7e7e-464c-b113-22de6fceb013,2,2026-02-01 09:01:04.799651+00:00,2026,328.87,direct,tablet,0.0,ORD-03801,False,beauty,4,328.87,0.0,82.2175
DE,CUST-0163,1,8,71703b6c-3fb1-4cb7-a54b-9b40ff4b4a61,2,2026-02-01 08:49:02.369340+00:00,2026,439.29,affiliate,desktop,0.0,ORD-03652,False,electronics,4,439.29,0.0,109.8225
ES,CUST-0464,1,8,0103cffe-43a8-4966-bdcd-8a40ce56a2ed,2,2026-02-01 08:41:11.807457+00:00,2026,352.41,affiliate,desktop,0.0,ORD-04719,False,fashion,5,352.41,0.0,70.482
DE,CUST-0569,1,8,88440ef4-a29e-4a20-a179-44e09bc947d0,2,2026-02-01 08:36:02.453224+00:00,2026,14.73,seo,tablet,0.0,ORD-02299,True,fashion,8,18.9,4.17,1.84125
FR,CUST-0124,1,8,7e5fa1bc-7810-4d8b-970c-0186b9320a5e,2,2026-02-01 08:33:02.436406+00:00,2026,163.76,email,desktop,29.42,ORD-03695,False,beauty,3,134.34,0.0,54.586666666666666
FR,CUST-0290,1,8,0070baa7-c893-459f-b133-d561acbabda9,2,2026-02-01 08:31:04.802594+00:00,2026,78.65,email,mobile,0.0,ORD-00768,True,home,2,81.83,3.18,39.325
BE,CUST-0142,1,8,e5b247e1-1131-497e-84f5-c31366346750,2,2026-02-01 08:30:02.425208+00:00,2026,154.51,affiliate,mobile,0.0,ORD-04582,False,electronics,1,154.51,0.0,154.51
FR,CUST-0556,1,8,d5c1f7fa-a3cb-46bb-92b1-af8f3a8596a8,2,2026-02-01 08:28:04.805824+00:00,2026,356.43,direct,tablet,0.0,ORD-02497,False,electronics,3,356.43,0.0,118.81
FR,CUST-0010,1,8,234075e9-c0d4-455b-b4a7-f5ef2a78f7c7,2,2026-02-01 08:24:11.800546+00:00,2026,465.36,seo,mobile,0.0,ORD-00888,False,sports,3,465.36,0.0,155.12
FR,CUST-0333,1,8,62e2f163-c444-426c-bb6d-3a66467ece7f,2,2026-02-01 08:22:11.809189+00:00,2026,403.82,affiliate,tablet,0.0,ORD-00348,False,electronics,4,403.82,0.0,100.955
DE,CUST-0178,1,8,68fb9e25-8048-443b-bcf5-99bef19a04a1,2,2026-02-01 08:22:04.844135+00:00,2026,494.95,direct,mobile,17.22,ORD-00863,False,sports,3,477.73,0.0,164.98333333333332
FR,CUST-0390,1,8,031589e8-f76f-4db6-b088-4e58cb107752,2,2026-02-01 08:19:02.379765+00:00,2026,404.78,direct,tablet,0.0,ORD-01609,False,fashion,5,404.78,0.0,80.95599999999999
DE,CUST-0430,1,8,99d01a36-5e80-42a1-af6f-9d26f09d0f5b,2,2026-02-01 08:11:02.456645+00:00,2026,357.71,ads,mobile,5.1,ORD-03353,False,fashion,8,352.61,0.0,44.71375
IT,CUST-0499,1,8,5a3ac3bc-4cfc-4cf2-8ca4-3805fe3ad7c7,2,2026-02-01 08:06:02.442110+00:00,2026,160.3,ads,mobile,0.0,ORD-04340,True,home,5,160.3,0.0,32.06
BE,CUST-0482,1,8,446090dc-4364-4ec3-a663-f41057e95529,2,2026-02-01 08:03:11.813281+00:00,2026,189.37,ads,desktop,0.0,ORD-00840,False,home,2,189.37,0.0,94.685
DE,CUST-0295,1,7,3e6affef-f619-45f2-b883-9a0d2d10d9a0,2,2026-02-01 07:59:02.432921+00:00,2026,429.58,ads,desktop,24.48,ORD-03736,False,home,8,405.1,0.0,53.6975
IT,CUST-0591,1,7,40b0b7d4-6bda-4f66-a739-d8cd86f7e8af,2,2026-02-01 07:57:02.437834+00:00,2026,32.38,ads,tablet,0.0,ORD-03197,False,fashion,6,35.72,3.34,5.396666666666667
ES,CUST-0131,1,7,7aa92e30-9726-43cc-ab7b-1440c3aa62d2,2,2026-02-01 07:47:11.800244+00:00,2026,301.31,ads,desktop,0.0,ORD-03904,False,electronics,4,301.31,0.0,75.3275
ES,CUST-0055,1,7,36e61e08-d999-49f4-8d27-244716fcfb00,2,2026-02-01 07:47:11.784975+00:00,2026,77.35,ads,tablet,0.0,ORD-02317,False,sports,8,81.44,4.09,9.66875
DE,CUST-0163,1,7,5eee4a28-f9dd-4cc6-af0d-bdecb4fcfc0a,2,2026-02-01 07:42:04.799983+00:00,2026,35.04,email,mobile,0.0,ORD-00310,False,fashion,8,39.8,4.76,4.38
BE,CUST-0157,1,7,f16b20cd-91b9-4db6-8e1c-94b1d1e5eb26,2,2026-02-01 07:41:04.834141+00:00,2026,449.55,email,mobile,0.0,ORD-01912,False,sports,8,449.55,0.0,56.19375
FR,CUST-0145,1,7,1f31cb9e-606c-4222-8bd8-71632877b950,2,2026-02-01 07:34:02.461837+00:00,2026,34.16,email,tablet,26.98,ORD-02744,True,beauty,2,12.44,5.26,17.08
FR,CUST-0533,1,7,b246c227-dde5-42a5-8740-37cf43e5f492,2,2026-02-01 07:33:02.461907+00:00,2026,474.61,email,desktop,0.0,ORD-03210,True,fashion,4,474.61,0.0,118.6525
FR,CUST-0595,1,7,a5b180fc-4a1d-49ee-aa34-9847fd56dabf,2,2026-02-01 07:31:11.803450+00:00,2026,277.81,affiliate,mobile,0.0,ORD-01007,False,home,2,277.81,0.0,138.905
DE,CUST-0417,1,7,2c8e26d2-d30f-455c-ab1f-1882f881de98,2,2026-02-01 07:28:02.424631+00:00,2026,308.37,direct,mobile,0.0,ORD-03792,False,fashion,4,308.37,0.0,77.0925
FR,CUST-0451,1,7,f5455973-236f-4cce-915a-98a2b4d8fcf4,2,2026-02-01 07:21:11.816744+00:00,2026,380.39,direct,tablet,0.0,ORD-01475,False,beauty,6,380.39,0.0,63.39833333333333
BE,CUST-0505,1,7,3174dd3e-b017-4343-8179-43b1ea81cf73,2,2026-02-01 07:18:02.432343+00:00,2026,134.43,email,mobile,5.15,ORD-01912,True,sports,6,129.28,0.0,22.405
ES,CUST-0094,1,7,3a3525d5-5541-4cdb-8990-ef774b545fcf,2,2026-02-01 07:11:04.827311+00:00,2026,346.4,affiliate,tablet,0.0,ORD-00101,False,beauty,1,346.4,0.0,346.4
